 UPDATE  The latest version of `serve` is 14.2.6
 HTTP  7/3/2026 5:44:01 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:01 pm ::1 GET /more/printing
 HTTP  7/3/2026 5:44:01 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:01 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:01 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:02 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:02 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /more/item-masters
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:02 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:02 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:02 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:02 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /more/role-access
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:03 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /more/sync
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:03 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:03 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:03 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:03 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:03 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /more/subscription
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:04 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:04 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /more/screen-directory
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:04 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:04 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:05 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /more/staff
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:05 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:05 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:05 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /more/operations
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:06 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:06 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /more/godowns
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:06 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:06 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:06 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:06 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /more/godowns/add
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:07 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:07 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /more/godowns/god-1
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:07 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:07 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:08 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /more/announcements
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:08 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:08 pm ::1 GET /more/reports/pnl
 HTTP  7/3/2026 5:44:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /more/reports/gstr1
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 7 ms
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /more/reports/gstr3b
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:10 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /legal
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:10 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:10 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:11 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /legal/terms
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:11 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:11 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /legal/privacy
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:11 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:12 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /legal/changelog
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:12 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /legal/about
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:13 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:44:13 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:44:13 pm ::1 HEAD /
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:44:13 pm ::1 Returned 200 in 3 ms
